Zip,Latitude,Longitude,State,City,Timezone
38925,33.645396,-89.65893,MS,Duck Hill,-6
38749,33.628715,-90.607457,MS,Holly Ridge,-6
38701,33.380388,-91.05187,MS,Greenville,-6
39501,30.380597,-89.09626,MS,Gulfport,-6
39173,32.762751,-90.36285,MS,Tinsley,-6
38620,34.236973,-89.91568,MS,Courtland,-6
39741,33.67341,-88.87957,MS,Cedarbluff,-6
39165,31.470602,-91.404404,MS,Sibley,-6
39078,31.869093,-90.17798,MS,Georgetown,-6
38839,33.856165,-89.303214,MS,Derma,-6
58224,48.173113,-97.95766,ND,Dahlen,-6
58214,47.930777,-97.49066,ND,Arvilla,-6
58723,47.785232,-100.69257,ND,Butte,-6
58424,46.888946,-99.11315,ND,Cleveland,-6
68731,42.424303,-96.43904,NE,Dakota City,-6
68940,40.532115,-99.24602,NE,Funk,-6
68663,41.306574,-97.70019,NE,Silver Creek,-6
68032,41.344868,-96.964345,NE,Linwood,-6
68502,40.789051,-96.69589,NE,Lincoln,-6
68920,40.142462,-99.35398,NE,Alma,-6
73552,34.62256,-98.75386,OK,Indiahoma,-6
74336,36.422876,-94.796399,OK,Jay,-6
74141,36.139826,-96.029725,OK,Tulsa,-6
74075,36.149394,-97.05784,OK,Stillwater,-6
73731,36.648048,-98.58222,OK,Dacoma,-6
73949,36.56879,-101.91782,OK,Texhoma,-6
74730,33.920767,-96.44073,OK,Calera,-6
74422,35.645974,-95.66931,OK,Boynton,-6
74059,35.968675,-97.04258,OK,Perkins,-6
73529,34.372622,-97.97809,OK,Comanche,-6
74824,35.883914,-96.86735,OK,Agra,-6
74063,36.139385,-96.16523,OK,Sand Springs,-6
73722,36.920802,-98.38429,OK,Burlington,-6
74029,36.808722,-95.92617,OK,Dewey,-6
74005,36.711386,-95.894042,OK,Bartlesville,-6
73726,36.580451,-98.47567,OK,Carmen,-6
74848,35.088636,-96.38778,OK,Holdenville,-6
57025,42.728534,-96.69785,SD,Elk Point,-6
57072,42.989201,-97.2048,SD,Volin,-6
57053,43.414257,-97.13198,SD,Parker,-6
57034,43.134318,-96.51959,SD,Hudson,-6
57337,44.008344,-97.79178,SD,Fedora,-6
57335,43.037683,-98.74998,SD,Fairfax,-6
57103,43.537075,-96.69527,SD,Sioux Falls,-6
57245,44.889964,-96.91932,SD,Kranzburg,-6
57354,43.334069,-97.756924,SD,Kaylor,-6
57195,43.674582,-96.79134,SD,Sioux Falls,-6
57069,42.812664,-96.94651,SD,Vermillion,-6
57274,45.316779,-97.54052,SD,Webster,-6
37348,35.1149,-86.4421,TN,Kelso,-6
38381,35.35452,-88.95209,TN,Toone,-6
38326,35.041335,-88.27379,TN,Counce,-6
37221,36.065032,-86.94674,TN,Nashville,-6
38320,36.050286,-88.10137,TN,Camden,-6
37146,36.393153,-87.0285,TN,Pleasant View,-6
38166,35.201738,-89.971538,TN,Memphis,-6
38311,35.436584,-88.11912,TN,Bath Springs,-6
77452,29.849283,-96.313271,TX,Kenney,-6
78572,26.234417,-98.34205,TX,Mission,-6
75766,31.953855,-95.25281,TX,Jacksonville,-6
78599,26.409709,-98.224206,TX,Weslaco,-6
77359,30.735628,-95.30405,TX,Oakhurst,-6
77835,30.181677,-96.61373,TX,Burton,-6
78209,29.48618,-98.4568,TX,San Antonio,-6
78626,30.643058,-97.64713,TX,Georgetown,-6
79108,35.296948,-101.78641,TX,Amarillo,-6
77387,30.378446,-95.557004,TX,Spring,-6
76795,31.553646,-97.203166,TX,Waco,-6
78369,27.44333,-98.99944,TX,Mirando City,-6
78598,26.558995,-97.42738,TX,Port Mansfield,-6
78676,30.022492,-98.13294,TX,Wimberley,-6
78050,29.072689,-98.48916,TX,Leming,-6
78062,28.919999,-98.552942,TX,Peggy,-6
76380,33.594956,-99.28506,TX,Seymour,-6
76852,31.404745,-99.49265,TX,Lohn,-6
78559,26.149453,-97.82923,TX,La Feria,-6
75221,32.814728,-96.787725,TX,Dallas,-6
76880,31.477095,-98.630919,TX,Star,-6
79007,35.665899,-101.40666,TX,Borger,-6
76370,33.445341,-98.92106,TX,Megargel,-6
75778,32.33383,-95.7102,TX,Murchison,-6
76935,31.088429,-100.41072,TX,Christoval,-6
76067,32.810275,-98.10707,TX,Mineral Wells,-6
76454,32.214932,-98.68404,TX,Gorman,-6
77415,28.936476,-95.72292,TX,Cedar Lane,-6
75092,33.649938,-96.65387,TX,Sherman,-6
78417,27.729855,-97.44503,TX,Corpus Christi,-6
76578,30.55063,-97.24963,TX,Thrall,-6
75412,33.815996,-95.14402,TX,Bagwell,-6
79404,33.549785,-101.82634,TX,Lubbock,-6
78072,28.314027,-98.49899,TX,Tilden,-6
79184,35.401475,-101.895089,TX,Amarillo,-6
77374,30.378705,-94.64906,TX,Thicket,-6
78331,27.750684,-98.082694,TX,Alice,-6
77318,30.434486,-95.55009,TX,Willis,-6
76258,33.385645,-96.95213,TX,Pilot Point,-6
75946,31.834379,-94.52629,TX,Garrison,-6
78827,28.442081,-99.76064,TX,Asherton,-6
79527,32.584546,-101.06523,TX,Ira,-6
75663,32.386976,-94.895098,TX,Kilgore,-6
77485,29.632221,-96.07144,TX,Wallis,-6
78375,27.368433,-98.12184,TX,Premont,-6
75224,32.716065,-96.83987,TX,Dallas,-6
78123,29.598103,-98.04346,TX,McQueeney,-6
53561,43.37262,-89.69418,WI,Merrimac,-6
54548,45.869921,-89.79346,WI,Minocqua,-6
54230,44.142939,-87.9131,WI,Reedsville,-6
53596,43.192403,-89.26288,WI,Sun Prairie,-6
54656,43.96977,-90.80796,WI,Sparta,-6
53134,42.560001,-88.594815,WI,Walworth,-6
53214,43.020363,-88.01273,WI,Milwaukee,-6
53047,43.257364,-88.62873,WI,Lebanon,-6
53922,43.518602,-88.71347,WI,Burnett,-6
54407,44.513056,-89.30422,WI,Amherst Junction,-6
54933,44.666988,-88.70686,WI,Embarrass,-6
53290,43.037263,-87.914034,WI,Milwaukee,-6
54563,45.477056,-90.98354,WI,Tony,-6
54228,44.257289,-87.64866,WI,Mishicot,-6
54984,44.186455,-89.20231,WI,Wild Rose,-6
85539,33.383937,-110.90026,AZ,Miami,-7
86439,35.095848,-114.619445,AZ,Bullhead City,-7
85326,33.354418,-112.56941,AZ,Buckeye,-7
85639,31.773676,-111.76494,AZ,Topawa,-7
86033,36.608485,-110.18425,AZ,Kayenta,-7
85080,33.276539,-112.18717,AZ,Phoenix,-7
85548,32.797009,-109.752196,AZ,Safford,-7
80743,40.215063,-102.95628,CO,Otis,-7
80544,40.177043,-105.275045,CO,Niwot,-7
81221,38.36154,-105.14752,CO,Coal Creek,-7
81646,39.139927,-108.00498,CO,Molina,-7
80517,40.370415,-105.51722,CO,Estes Park,-7
80831,38.96634,-104.54313,CO,Peyton,-7
80802,38.834807,-102.1746,CO,Arapahoe,-7
80448,39.459109,-105.72873,CO,Grant,-7
80746,40.610554,-102.472203,CO,Paoli,-7
80207,39.759386,-104.91945,CO,Denver,-7
83464,44.525291,-113.29547,ID,Leadore,-7
83256,43.222648,-112.442253,ID,Moreland,-7
83706,43.593523,-116.19903,ID,Boise,-7
83757,43.459855,-116.243984,ID,Boise,-7
83321,42.371508,-114.90993,ID,Castleford,-7
83627,42.939818,-115.49697,ID,Hammett,-7
67879,38.478369,-101.7871,KS,Tribune,-7
59842,47.365882,-115.49151,MT,Haugan,-7
59230,48.15381,-106.69558,MT,Glasgow,-7
59772,45.636149,-111.064676,MT,Bozeman,-7
59524,48.148715,-108.37109,MT,Dodson,-7
59434,48.424793,-113.20424,MT,East Glacier Park,-7
59858,46.293656,-113.36273,MT,Philipsburg,-7
59526,48.483212,-108.72208,MT,Harlem,-7
59441,46.906403,-109.09551,MT,Forestgrove,-7
59054,46.56503,-107.9138,MT,Melstone,-7
59074,46.367286,-109.27608,MT,Ryegate,-7
58529,46.320916,-101.60406,ND,Carson,-7
58634,47.393108,-103.36899,ND,Grassy Butte,-7
58569,46.258711,-101.17563,ND,Shields,-7
69041,40.133487,-101.7201,NE,Parks,-7
88232,33.060827,-104.33708,NM,Hagerman,-7
87501,35.755312,-105.99936,NM,Santa Fe,-7
88049,33.029102,-108.14114,NM,Mimbres,-7
87113,35.179635,-106.59384,NM,Albuquerque,-7
87116,35.053147,-106.55102,NM,Albuquerque,-7
87190,35.044339,-106.672872,NM,Albuquerque,-7
88255,32.74209,-103.96139,NM,Loco Hills,-7
87711,35.203048,-105.15426,NM,Anton Chico,-7
87112,35.100796,-106.52067,NM,Albuquerque,-7
97906,43.875636,-117.57157,OR,Harper,-7
57762,44.688572,-103.59186,SD,Nisland,-7
88546,31.694842,-106.299987,TX,El Paso,-7
88560,31.694842,-106.299987,TX,El Paso,-7
88553,31.694842,-106.299987,TX,El Paso,-7
88525,31.694842,-106.299987,TX,El Paso,-7
79913,31.93728,-106.572393,TX,El Paso,-7
84314,41.644833,-112.09427,UT,Honeyville,-7
84754,38.618547,-111.88908,UT,Monroe,-7
84023,40.881951,-109.46319,UT,Dutch John,-7
84712,38.070706,-111.97354,UT,Antimony,-7
84412,41.255285,-111.956721,UT,Ogden,-7
84082,40.371817,-111.41809,UT,Wallsburg,-7
84736,37.565311,-111.99144,UT,Henrieville,-7
84022,40.212316,-112.70012,UT,Dugway,-7
84518,39.350034,-110.87184,UT,Cleveland,-7
84084,40.627668,-111.97566,UT,West Jordan,-7
84662,39.461825,-111.47818,UT,Spring City,-7
84070,40.581595,-111.88821,UT,Sandy,-7
84910,40.858481,-111.898438,UT,North Salt Lake,-7
84782,37.359887,-113.66976,UT,Veyo,-7
82644,42.842615,-106.37103,WY,Mills,-7
82635,43.410459,-106.2421,WY,Edgerton,-7
83115,42.926318,-110.18889,WY,Daniel,-7
94268,38.377411,-121.444429,CA,Sacramento,-8
95121,37.305714,-121.81145,CA,San Jose,-8
90406,33.786594,-118.298662,CA,Santa Monica,-8
95726,38.749713,-120.53386,CA,Pollock Pines,-8
91732,34.070659,-118.01383,CA,El Monte,-8
94239,38.377411,-121.444429,CA,Sacramento,-8
90201,33.972814,-118.17385,CA,Bell,-8
94037,37.539839,-122.50819,CA,Montara,-8
94546,37.702063,-122.07934,CA,Castro Valley,-8
91203,34.152757,-118.2658,CA,Glendale,-8
95701,39.217668,-120.78346,CA,Alta,-8
93727,36.753177,-119.69703,CA,Fresno,-8
94510,38.071769,-122.15517,CA,Benicia,-8
96154,38.87529,-120.0188,CA,South Lake Tahoe,-8
94129,37.79984,-122.46167,CA,San Francisco,-8
95018,37.057708,-122.05967,CA,Felton,-8
92859,33.640302,-117.769442,CA,Orange,-8
94166,37.784827,-122.727802,CA,San Francisco,-8
94306,37.419389,-122.13273,CA,Palo Alto,-8
91214,34.232003,-118.24753,CA,La Crescenta,-8
91050,33.786594,-118.298662,CA,Pasadena,-8
92838,33.640302,-117.769442,CA,Fullerton,-8
95954,39.888074,-121.59048,CA,Magalia,-8
94547,38.005122,-122.25784,CA,Hercules,-8
95071,37.189396,-121.705327,CA,Saratoga,-8
94147,37.784827,-122.727802,CA,San Francisco,-8
93626,37.024461,-119.68496,CA,Friant,-8
96121,40.169038,-120.37815,CA,Milford,-8
93160,34.262834,-119.848555,CA,Santa Barbara,-8
94972,38.335515,-122.9392,CA,Valley Ford,-8
91226,33.786594,-118.298662,CA,Glendale,-8
95157,37.189396,-121.705327,CA,San Jose,-8
95823,38.477508,-121.44561,CA,Sacramento,-8
95618,38.546306,-121.68682,CA,El Macero,-8
95656,38.54723,-120.707891,CA,Mount Aukum,-8
92128,32.998855,-117.07054,CA,San Diego,-8
95207,38.004172,-121.3237,CA,Stockton,-8
92022,33.016928,-116.846046,CA,El Cajon,-8
91716,33.786594,-118.298662,CA,City Of Industry,-8
95946,39.207828,-121.20021,CA,Penn Valley,-8
83867,47.495306,-115.9555,ID,Silverton,-8
83541,46.52808,-116.46896,ID,Lenore,-8
83853,48.953737,-116.53078,ID,Porthill,-8
89180,35.927901,-114.972061,NV,Las Vegas,-8
89803,40.81488,-115.79241,NV,Elko,-8
97828,45.547098,-117.26823,OR,Enterprise,-8
97414,42.977978,-124.1716,OR,Broadbent,-8
97825,44.474491,-119.54241,OR,Dayville,-8
97017,45.181819,-122.39802,OR,Colton,-8
97845,44.408646,-118.95122,OR,John Day,-8
97114,45.211339,-123.08114,OR,Dayton,-8
97210,45.534839,-122.7095,OR,Portland,-8
98002,47.304221,-122.21602,WA,Auburn,-8
98601,45.935656,-122.43726,WA,Amboy,-8
98352,47.066193,-122.113223,WA,Sumner,-8
98471,47.066193,-122.113223,WA,Tacoma,-8
99027,47.703698,-117.12007,WA,Otis Orchards,-8
98583,47.002178,-123.483596,WA,Satsop,-8
99330,46.467186,-119.06888,WA,Eltopia,-8
99022,47.583754,-117.68812,WA,Medical Lake,-8
98850,47.360902,-120.11338,WA,Rock Island,-8
98612,46.208318,-123.34624,WA,Cathlamet,-8
98282,48.185511,-122.48209,WA,Camano,-8
98188,47.450321,-122.27472,WA,Seattle,-8
98373,47.147862,-122.31864,WA,Puyallup,-8
98262,48.699642,-122.66658,WA,Lummi Island,-8
99840,59.465159,-135.31355,AK,Skagway,-9
99552,60.911865,-161.22577,AK,Akiak,-9
99504,61.204466,-149.74633,AK,Anchorage,-9
96813,21.313033,-157.85615,HI,Honolulu,-10
96827,24.859832,-168.021815,HI,Honolulu,-10
96839,24.859832,-168.021815,HI,Honolulu,-10
667,18.017819,-67.04226,PR,Lajas,-4
791,18.147257,-65.82269,PR,Humacao,-4
717,18.004303,-66.61374,PR,Ponce,-4
694,18.443109,-66.398302,PR,Vega Baja,-4
618,18.185463,-66.305827,PR,Barranquitas,-4
850,17.734211,-64.734694,VI,Kingshill,-4
822,17.734211,-64.734694,VI,Christiansted,-4
6384,41.5787,-71.85668,CT,Voluntown,-5
6226,41.714867,-72.20934,CT,Willimantic,-5
6812,41.472227,-73.49673,CT,New Fairfield,-5
6359,41.456189,-71.86813,CT,North Stonington,-5
6903,41.132096,-73.56423,CT,Stamford,-5
6230,41.847302,-72.02528,CT,Abington,-5
6020,41.864597,-72.91003,CT,Canton Center,-5
6010,41.682249,-72.93365,CT,Bristol,-5
6850,41.124546,-73.43658,CT,Norwalk,-5
6783,41.557711,-73.30816,CT,Roxbury,-5
20051,38.893311,-77.014647,DC,Washington,-5
20439,38.893311,-77.014647,DC,Washington,-5
20580,38.893311,-77.014647,DC,Washington,-5
20063,38.905317,-77.046645,DC,Washington,-5
20238,38.893311,-77.014647,DC,Washington,-5
20501,38.89872,-77.036198,DC,Washington,-5
19710,39.788562,-75.58881,DE,Montchanin,-5
32008,29.928691,-82.91032,FL,Branford,-5
33527,27.98706,-82.21357,FL,Dover,-5
32708,28.683408,-81.28151,FL,Winter Springs,-5
33478,26.925835,-80.21526,FL,Jupiter,-5
32254,30.336038,-81.72509,FL,Jacksonville,-5
32925,28.235092,-80.60159,FL,Patrick AFB,-5
33145,25.753177,-80.23327,FL,Miami,-5
33176,25.653431,-80.35999,FL,Miami,-5
33483,26.465051,-80.06517,FL,Delray Beach,-5
33597,28.568393,-82.15053,FL,Webster,-5
32046,30.685319,-81.93061,FL,Hilliard,-5
33981,26.922089,-82.23092,FL,Port Charlotte,-5
32349,30.100578,-83.578106,FL,Perry,-5
32209,30.354588,-81.69113,FL,Jacksonville,-5
33503,27.764761,-82.273409,FL,Balm,-5
32147,29.634649,-81.80743,FL,Hollister,-5
33243,25.558428,-80.458168,FL,Miami,-5
34228,27.396931,-82.64475,FL,Longboat Key,-5
32086,29.811123,-81.30987,FL,Saint Augustine,-5
34985,27.382196,-80.409024,FL,Port Saint Lucie,-5
32716,28.744752,-81.22328,FL,Altamonte Springs,-5
32351,30.573563,-84.6147,FL,Quincy,-5
32229,30.34494,-81.683107,FL,Jacksonville,-5
33902,26.623908,-81.883648,FL,Fort Myers,-5
32336,30.416739,-83.8239,FL,Lamont,-5
34101,25.855534,-81.38719,FL,Naples,-5
32081,29.50199,-81.600108,FL,Pomona Park,-5
34771,28.271939,-81.19645,FL,Saint Cloud,-5
33308,26.191111,-80.10846,FL,Fort Lauderdale,-5
31015,31.950899,-83.77808,GA,Cordele,-5
30582,34.954638,-83.86484,GA,Young Harris,-5
30161,34.253343,-85.15312,GA,Rome,-5
30310,33.727807,-84.41983,GA,Atlanta,-5
30228,33.401827,-84.30152,GA,Hampton,-5
31738,31.012042,-83.87218,GA,Coolidge,-5
31833,32.867469,-85.13779,GA,West Point,-5
31031,32.891499,-83.32748,GA,Gordon,-5
30458,32.423083,-81.80677,GA,Statesboro,-5
31321,32.163245,-81.64211,GA,Pembroke,-5
30339,33.87507,-84.46615,GA,Atlanta,-5
30645,33.801274,-83.516374,GA,High Shoals,-5
31721,31.56889,-84.248211,GA,Albany,-5
30354,33.658834,-84.39682,GA,Atlanta,-5
46851,41.093763,-85.070713,IN,Fort Wayne,-5
47230,38.802781,-85.62922,IN,Deputy,-5
47358,40.043409,-85.11692,IN,Modoc,-5
47514,38.137325,-86.58477,IN,Branchville,-5
47177,38.603451,-85.76711,IN,Underwood,-5
47114,38.287227,-86.06805,IN,Crandall,-5
46703,41.656798,-85.0223,IN,Angola,-5
47859,39.865058,-87.17504,IN,Marshall,-5
47111,38.453813,-85.65443,IN,Charlestown,-5
47590,38.356658,-87.10155,IN,Velpen,-5
46804,41.054247,-85.23878,IN,Fort Wayne,-5
47546,38.408794,-86.93876,IN,Jasper,-5
46250,39.905689,-86.06733,IN,Indianapolis,-5
46930,40.409668,-85.57179,IN,Fowlerton,-5
46984,40.671369,-85.828846,IN,Somerset,-5
47532,38.22309,-86.86155,IN,Ferdinand,-5
47578,38.892783,-87.1913,IN,Sandborn,-5
46166,39.416815,-86.58507,IN,Paragon,-5
46725,41.166034,-85.48313,IN,Columbia City,-5
46614,41.626588,-86.24804,IN,South Bend,-5
40815,36.781517,-83.22904,KY,Cawood,-5
41137,38.688142,-83.04838,KY,Firebrick,-5
41203,37.846064,-82.44835,KY,Beauty,-5
41621,37.623492,-82.72417,KY,Dwale,-5
41064,38.508638,-84.05145,KY,Mount Olivet,-5
41743,37.30636,-83.090441,KY,Fisty,-5
40819,36.827233,-83.4645,KY,Coldiron,-5
41701,37.274854,-83.19061,KY,Hazard,-5
41821,37.088069,-82.99728,KY,Hallie,-5
41824,37.194426,-82.88714,KY,Isom,-5
41554,37.445906,-82.32708,KY,Phyllis,-5
42764,37.463961,-85.639231,KY,Mount Sherman,-5
2027,42.180048,-71.08923,MA,Dedham,-5
1820,42.540779,-71.238175,MA,Pinehurst,-5
2277,42.446396,-71.459405,MA,Watertown,-5
1971,42.635443,-70.879123,MA,Salem,-5
1240,42.36237,-73.27683,MA,Lenox,-5
1773,42.425537,-71.30316,MA,Lincoln,-5
1106,42.050395,-72.5712,MA,Longmeadow,-5
1784,42.446396,-71.459405,MA,Woodville,-5
1901,42.461246,-70.946743,MA,Lynn,-5
1252,42.198648,-73.446234,MA,North Egremont,-5
1253,42.198403,-73.10205,MA,Otis,-5
2199,42.34713,-71.08234,MA,Boston,-5
1754,42.430781,-71.45594,MA,Maynard,-5
1452,42.477515,-71.99654,MA,Hubbardston,-5
1203,42.3929,-73.228483,MA,Pittsfield,-5
2303,41.970474,-70.701357,MA,Brockton,-5
1654,42.364807,-71.896868,MA,Worcester,-5
2362,41.970474,-70.701357,MA,Plymouth,-5
2471,42.446396,-71.459405,MA,Watertown,-5
2574,41.603946,-70.638189,MA,West Falmouth,-5
2118,42.338724,-71.07276,MA,Boston,-5
1038,42.375155,-72.60832,MA,Hatfield,-5
2540,41.56105,-70.61968,MA,Falmouth,-5
21606,38.758525,-76.180166,MD,Easton,-5
20709,38.833563,-76.877743,MD,Laurel,-5
21838,38.018482,-75.7389,MD,Marion Station,-5
21250,39.258226,-76.713149,MD,Baltimore,-5
21741,39.693944,-77.742116,MD,Hagerstown,-5
20880,39.139535,-77.17592,MD,Washington Grove,-5
20857,39.143979,-77.207617,MD,Rockville,-5
21675,38.286828,-76.08221,MD,Wingate,-5
21663,38.783264,-76.22256,MD,Saint Michaels,-5
4964,44.924121,-70.76786,ME,Oquossoc,-5
4763,46.104734,-68.11398,ME,Oakfield,-5
4017,43.736628,-70.11522,ME,Chebeague Island,-5
4252,44.009827,-70.05631,ME,Lisbon Falls,-5
4662,44.291076,-68.28143,ME,Northeast Harbor,-5
4054,43.276341,-70.597752,ME,Moody,-5
48073,42.518635,-83.16357,MI,Royal Oak,-5
49263,42.158739,-84.18274,MI,Norvell,-5
48607,43.431375,-83.93267,MI,Saginaw,-5
48922,42.732535,-84.558679,MI,Lansing,-5
49046,42.504149,-85.39257,MI,Delton,-5
49453,42.668174,-86.18724,MI,Saugatuck,-5
48823,42.747922,-84.47143,MI,East Lansing,-5
48150,42.365936,-83.36513,MI,Livonia,-5
48049,43.03154,-82.59251,MI,North Street,-5
49249,42.048979,-84.4396,MI,Jerome,-5
49434,42.768619,-86.20597,MI,Macatawa,-5
48827,42.507093,-84.6579,MI,Eaton Rapids,-5
49281,42.050744,-84.37762,MI,Somerset,-5
49449,43.791699,-86.40276,MI,Pentwater,-5
49674,45.066568,-85.597374,MI,Omena,-5
49739,44.682996,-84.610441,MI,Grayling,-5
49619,44.306548,-86.00977,MI,Brethren,-5
48212,42.410037,-83.05826,MI,Hamtramck,-5
48755,43.85672,-83.28557,MI,Pigeon,-5
48917,42.735535,-84.62698,MI,Lansing,-5
48625,44.052759,-84.83959,MI,Harrison,-5
48617,43.828266,-84.74219,MI,Clare,-5
49325,42.763599,-85.31026,MI,Freeport,-5
49345,43.161106,-85.69952,MI,Sparta,-5
49970,46.53227,-88.60459,MI,Watton,-5
28679,36.255467,-81.83002,NC,Sugar Grove,-5
27584,36.528939,-78.44504,NC,Townsville,-5
27404,36.080707,-80.0244,NC,Greensboro,-5
27285,36.027482,-80.20728,NC,Kernersville,-5
28560,35.119674,-77.01509,NC,New Bern,-5
28513,35.463012,-77.4161,NC,Ayden,-5
27867,36.356129,-77.483072,NC,Potecasi,-5
27315,36.512448,-79.37498,NC,Providence,-5
28532,34.884421,-76.88972,NC,Havelock,-5
28704,35.459869,-82.54142,NC,Arden,-5
27289,36.392135,-79.773094,NC,Eden,-5
28530,35.370945,-77.42548,NC,Grifton,-5
27313,35.937595,-79.75441,NC,Pleasant Garden,-5
27699,35.797692,-78.625265,NC,Raleigh,-5
27379,36.387904,-79.33107,NC,Yanceyville,-5
28734,35.185018,-83.39032,NC,Franklin,-5
28042,35.373884,-81.543706,NC,Fallston,-5
28441,34.788387,-78.40574,NC,Garland,-5
27515,36.05251,-79.107692,NC,Chapel Hill,-5
28525,35.119845,-77.69208,NC,Deep Run,-5
28777,35.910932,-82.07366,NC,Spruce Pine,-5
3226,43.721094,-71.49652,NH,Center Harbor,-5
3587,44.695648,-71.387387,NH,Meadows,-5
3813,44.041089,-71.0627,NH,Center Conway,-5
3849,43.930805,-71.14311,NH,Madison,-5
3864,43.672636,-71.10266,NH,Ossipee,-5
3058,42.798995,-71.950759,NH,Sharon,-5
3077,43.031491,-71.19598,NH,Raymond,-5
3447,42.754744,-72.14838,NH,Fitzwilliam,-5
3073,43.005895,-71.013202,NH,North Salem,-5
3803,42.92703,-71.444752,NH,Portsmouth,-5
3873,42.929588,-71.18444,NH,Sandown,-5
8223,39.264412,-74.64986,NJ,Marmora,-5
7801,40.889166,-74.55462,NJ,Dover,-5
8202,39.092928,-74.72688,NJ,Avalon,-5
8846,40.574552,-74.50187,NJ,Middlesex,-5
8817,40.516104,-74.39754,NJ,Edison,-5
8403,39.314766,-74.52675,NJ,Longport,-5
8723,40.042479,-74.123,NJ,Brick,-5
7739,40.33517,-74.04059,NJ,Little Silver,-5
8018,39.80237,-74.938259,NJ,Cedar Brook,-5
7509,41.011428,-74.304793,NJ,Paterson,-5
8070,39.645377,-75.51923,NJ,Pennsville,-5
7738,40.337374,-74.12059,NJ,Lincroft,-5
7003,40.803,-74.18895,NJ,Bloomfield,-5
7076,40.637152,-74.37493,NJ,Scotch Plains,-5
8346,39.562719,-74.85853,NJ,Newtonville,-5
12138,42.760049,-73.36801,NY,Petersburg,-5
13460,42.680051,-75.46547,NY,Sherburne,-5
12212,42.716774,-73.810373,NY,Albany,-5
14609,43.175113,-77.56272,NY,Rochester,-5
14605,43.167563,-77.6012,NY,Rochester,-5
13322,42.969624,-75.22603,NY,Clayville,-5
10922,41.334557,-73.99175,NY,Fort Montgomery,-5
12451,42.281117,-73.94006,NY,Leeds,-5
10098,40.748181,-73.988421,NY,New York,-5
11793,40.676649,-73.51122,NY,Wantagh,-5
13052,42.728977,-75.86633,NY,De Ruyter,-5
10099,40.780751,-73.977182,NY,New York,-5
14168,42.509271,-78.999471,NY,Versailles,-5
13036,43.299689,-76.15144,NY,Central Square,-5
12733,41.732505,-74.60896,NY,Fallsburg,-5
11225,40.662892,-73.95509,NY,Brooklyn,-5
12801,43.312104,-73.64825,NY,Glens Falls,-5
14428,43.079181,-77.87334,NY,Churchville,-5
12870,43.835376,-73.75802,NY,Schroon Lake,-5
14515,43.257819,-77.735079,NY,North Greece,-5
13424,43.158258,-75.34281,NY,Oriskany,-5
11439,40.722008,-73.790822,NY,Jamaica,-5
12548,41.664239,-74.1106,NY,Modena,-5
10203,40.780751,-73.977182,NY,New York,-5
10604,41.045387,-73.74451,NY,West Harrison,-5
11721,40.890598,-73.37536,NY,Centerport,-5
10302,40.631127,-74.13715,NY,Staten Island,-5
12986,44.220344,-74.46299,NY,Tupper Lake,-5
11942,40.84867,-72.57794,NY,East Quogue,-5
13252,43.050966,-76.156696,NY,Syracuse,-5
11791,40.815215,-73.50057,NY,Syosset,-5
13650,43.82212,-76.2127,NY,Henderson,-5
10522,41.012729,-73.86602,NY,Dobbs Ferry,-5
14485,42.879208,-77.60183,NY,Lima,-5
14008,43.318768,-78.63328,NY,Appleton,-5
11424,40.651378,-73.870779,NY,Jamaica,-5
13639,44.268403,-75.13664,NY,Fine,-5
43344,40.430758,-83.32103,OH,Richwood,-5
43952,40.371185,-80.63426,OH,Steubenville,-5
43804,40.449531,-81.72309,OH,Baltic,-5
45656,38.879935,-82.58332,OH,Oak Hill,-5
44854,40.954399,-82.85436,OH,New Washington,-5
45166,39.480543,-83.677197,OH,Reesville,-5
45322,39.877745,-84.30999,OH,Englewood,-5
44842,40.639849,-82.2246,OH,Loudonville,-5
44322,41.043496,-81.58536,OH,Akron,-5
43728,39.484626,-81.89613,OH,Chesterhill,-5
44280,41.230745,-81.92477,OH,Valley City,-5
45741,39.07348,-82.244,OH,Langsville,-5
43938,40.318569,-80.64172,OH,Mingo Junction,-5
45011,39.404856,-84.52271,OH,Hamilton,-5
45787,39.430738,-81.44512,OH,Watertown,-5
45643,38.86833,-82.256185,OH,Kerr,-5
43458,41.532215,-83.21026,OH,Rocky Ridge,-5
43070,40.217799,-83.96044,OH,Rosewood,-5
44087,41.314655,-81.44441,OH,Twinsburg,-5
45122,39.222264,-84.11831,OH,Goshen,-5
43909,40.067767,-80.81836,OH,Blaine,-5
43681,41.686778,-83.43943,OH,Toledo,-5
43350,40.394773,-82.69952,OH,Sparta,-5
45107,39.293634,-83.97584,OH,Blanchester,-5
44721,40.886297,-81.33145,OH,Canton,-5
44140,41.484193,-81.92658,OH,Bay Village,-5
43320,40.583666,-82.88443,OH,Edison,-5
